min,max,mean,count
0.2413793103448276,0.6570583887657059,0.35589475977053725,362
0.15401146131805157,0.725752508361204,0.2802375175028357,463
0.15925503610794375,0.7051552607778113,0.5608267752395565,582
0.22134535888763623,0.6541827091354567,0.34466405621119317,1341
0.38531219670009703,0.7496598639455783,0.6194906453862531,526
0.12534818941504178,0.6434622467771639,0.17515716820777016,537
0.18121790168745414,0.7094188376753507,0.5296661637276748,521
0.23173016864459714,0.6523189856523189,0.3209612256431108,725
0.11452420701168614,0.7218065040599958,0.3321923594628843,2487
0.15527661552766156,0.6831483350151363,0.33521958125569373,1438
0.2908207034601087,0.7145840584754611,0.43764009347602745,550
0.12013536379018612,0.7218065040599958,0.493808032676104,2695
0.19337016574585636,0.7874396135265701,0.634402343623448,1334
0.1212484993997599,0.7193203272498426,0.2228517659520099,423
0.3542168674698795,0.7521497218007082,0.48736211235617516,769
0.22898318654923938,0.6640316205533597,0.31502685983505596,362
0.1531279178338002,0.7431485022307202,0.41308356416458647,2738
0.18118869013271782,0.7079243476179076,0.46624556898970176,453
0.2048466489965922,0.7392285134220619,0.5668003171799394,335
0.06896551724137931,0.7218065040599958,0.39008098558332344,756
0.2889550018594273,0.693984962406015,0.541742153894766,588
0.23841059602649006,0.6795189246551114,0.3733592588109527,1904
0.15780062583817614,0.7614631633178773,0.3752012367958398,1078
0.09359777313848296,0.7340395873989406,0.4298831273824026,3437
0.13368513632365875,0.656934306569343,0.3885425064018507,4563
0.21615302869287992,0.7045985970381917,0.4700798251627198,532
0.02735042735042735,0.769826435246996,0.3922763970292906,1961
-0.15855421686746987,0.7213930348258707,0.36403417092295964,15828
0.0046204620462046205,0.7218065040599958,0.6341255348096828,7953
0.30518977536793185,0.6499620349278664,0.39291405092892406,381
0.10771748022907009,0.6875,0.21329432894440553,460
0.1281446540880503,0.74,0.3412045899643096,4329
0.00648807032231059,0.7613084589828776,0.4603558998711612,9469
0.20031421838177532,0.6656173487233298,0.3067319597575622,1034
0.1154127100073046,0.7243716464275628,0.3808210609870883,10128
0.10784827827302919,0.7422705911451892,0.45489950000476836,399
0.17254901960784313,0.6649778340721976,0.4201389305994145,8751
0.14789422135161606,0.7159833630421866,0.32274020903270856,487
0.2824985931344963,0.762087123025371,0.44872391964893077,825
0.26933830382106244,0.7225207620908647,0.5478543691241353,438
0.12771503040834056,0.7463548830811554,0.6002897280268862,3363
0.21850079744816586,0.7059028990569333,0.33378687047037936,1351
0.10668229777256741,0.7115446114486729,0.30006176314426297,801
0.06768447837150127,0.749208025343189,0.3040003107462992,8408
0.14022988505747128,0.6903553299492385,0.4145537585387894,5616
0.2383085970316438,0.7218065040599958,0.41546692917386746,1209
0.05842874062376629,0.7421875,0.4200742405862702,9243
0.17216448260280162,0.6772413793103448,0.32534817942100747,991
0.19776536312849163,0.681663516068053,0.4492154554178498,3549
0.15935114503816794,0.7290864543227161,0.49480463111122297,812
0.2008324661810614,0.6801484230055659,0.39728864046525875,556
0.15115876859218264,0.7042406669083001,0.35524394368542683,2594
0.23678902783380396,0.708410229369892,0.4599530510201997,5075
0.10836447254958322,0.674755523361101,0.17335317434182473,1319
0.17020704490454422,0.7419908466819222,0.334817946518825,1419
0.3593012275731822,0.6878954027836356,0.5303035905970106,326
0.22105973675329058,0.7218065040599958,0.6756253781621735,2712
0.09740714786264891,0.7218065040599958,0.3076730823917914,332
0.10063463281958296,0.7314548591144335,0.3582833391507424,8848
0.3342541436464088,0.7168640721940215,0.4607658361410191,1185
0.1815636441955632,0.7269989963198394,0.37952804826385633,801
0.1395096550227815,0.7501505117399158,0.4351397948432486,6626
0.18217191368942343,0.6994660564454614,0.3835626348173165,4317
0.39927498705334025,0.7965235173824131,0.6846804223041065,452
0.26057401812688824,0.5759873617693523,0.33324140322114043,371
0.11986531986531987,0.6850977747808497,0.32938068363504064,634
0.04970481812988002,0.7218065040599958,0.4275892639888507,7933
0.24544582933844677,0.7621931781957284,0.4588981054497671,1294
0.20489488547223095,0.7321057321057322,0.46953322352289534,768
-0.2571669477234401,0.7218065040599958,0.35342941127901834,375
-0.10130164119977363,0.7135696383816684,0.352562465134528,6021
0.22590361445783133,0.7254628012574222,0.299205978647181,2260
0.1138724791199837,0.7251612903225807,0.49794935508206406,594
0.11914615552167283,0.6583082581076563,0.21128041420573637,466
0.25712275765036935,0.7199223803363519,0.4041479113613313,720
0.7218065040599958,0.7218065040599958,0.7218065040599956,408
0.17621915679036332,0.6886058032554848,0.400477123826149,2959
-0.005668016194331984,0.7536009806926142,0.37312556071429315,5979
0.20165745856353592,0.7462989840348331,0.4255165637117343,758
0.10741301059001512,0.7218065040599958,0.2703638605284778,3982
0.5161178767729973,0.7218065040599958,0.7122362333611829,428
-0.009745363093366866,0.7367397945015274,0.33510948445130684,880
0.10535749850627366,0.7218065040599958,0.4548145638505211,347
0.14590747330960854,0.641185647425897,0.2715028325601998,360
0.024584057611124907,0.6973595125253893,0.2531005977116377,13736
0.13263023330137425,0.6497134670487106,0.404564596546155,3055
0.2197452229299363,0.7218065040599958,0.4001487674360247,407
0.09769094138543517,0.7149306675266043,0.32665737494649133,3811
0.21492128678986996,0.7218065040599958,0.6667124095465884,950
0.1921243523316062,0.7308733087330873,0.46154513714743556,765
0.2253811289658014,0.6943681318681318,0.37668008645756834,1009
0.21376384633514023,0.7147551758133421,0.3918811288797343,410
0.055137170521785905,0.7221145862164406,0.442450574724367,17125
-0.019327877415984678,0.6959389101006594,0.3358168690506013,1342
0.17177019539224264,0.6759092545912856,0.26608844659405995,484
0.13150616042242896,0.7071823204419889,0.3012960629401415,1810
0.16226783968719452,0.7218065040599958,0.3262622021602987,813
0.23470762597682565,0.6524300441826215,0.4215531078752731,428
0.2139395338102931,0.7195934104451455,0.45143149809031213,633
0.27148158721096205,0.7281134401972873,0.42280712931623404,407
0.12072072072072072,0.5260115606936416,0.18631857134580637,414
0.11174242424242424,0.7465657415194842,0.38019148424601135,5033
-0.15873763542157324,0.7218065040599958,0.32453067320898454,11979
0.2911392405063291,0.7366771159874608,0.6998973555278015,579
0.12433319655313911,0.6586270871985158,0.279440393561344,346
0.18674463937621832,0.7471977104698306,0.4663674603572794,526
0.12903225806451613,0.68428927680798,0.28544963651972677,1106
0.30265486725663715,0.7284810126582278,0.5680630485785056,697
0.30630298562476965,0.7215727948990436,0.5267453996927067,1493
0.19959005892902895,0.6983240223463687,0.5480255296062827,2171
0.18094684867847807,0.7575923392612859,0.35705715860711573,938
0.07335627603694983,0.7376263970196913,0.4038173174860962,7527
0.14996496145760335,0.6771761480466073,0.35567298554589866,359
0.15234822451317298,0.7063763608087091,0.3368719454859495,2858
0.15186822016874246,0.6825842696629213,0.28936849253839164,873
-0.018012422360248446,0.7287128712871287,0.37778044667986077,902
0.1740564309270795,0.6682242990654206,0.2825979352150556,631
0.11044450504499591,0.7255177255177255,0.23025464502925636,1029
0.13979979288919572,0.5454211107024641,0.3389528228195004,617
0.1578351876296436,0.7149922720247295,0.38543611307973796,778
0.003856749311294766,0.7218065040599958,0.30268687479897094,362
0.1605577689243028,0.7792779571470502,0.4198210386792102,3425
0.12388724035608309,0.7161531279178338,0.2937015063991645,696
0.14765356734070964,0.644718792866941,0.24604301469756115,311
0.19469026548672566,0.44030898876404495,0.32288290609616754,653
0.1037037037037037,0.7218065040599958,0.224391894784398,621
0.18371936136721384,0.7370339220633586,0.4013402568559375,1817
0.13780918727915195,0.7218065040599958,0.574976013739621,2756
0.07595818815331011,0.7218065040599958,0.3070667261297059,410
0.20106470106470106,0.7113095238095238,0.379649394575026,679
0.2013241047246464,0.6629375676651028,0.3935481850716177,461
0.1253838280450358,0.6902173913043478,0.25294019002638735,430
0.11909736732135395,0.7620396600566572,0.373809905669197,1166
0.003918333677046814,0.7218065040599958,0.4421066215319293,7685
0.275095785440613,0.6137566137566137,0.4071026853834534,383
0.19445157975854097,0.7218065040599958,0.5053617914551315,2247
0.12778176597272076,0.5729786489324467,0.3112595397267913,1343
0.14093959731543623,0.5954459203036053,0.2220499630031392,536
0.2497788263049248,0.7218065040599958,0.678663129171867,737
0.15088852988691437,0.6880848409232688,0.3584813869927982,5127
0.25425207152202356,0.7218065040599958,0.5812628871101974,2499
0.3337309871756636,0.7226977062649778,0.5917135976682084,355
0.22186322024771135,0.7194687398769032,0.4243944338932143,5788
0.15590979782270606,0.7773289573340065,0.5916854604704188,5971
0.20359281437125748,0.5949367088607594,0.31814866385184765,624
0.1784406070120356,0.703450632046464,0.3841700408799816,728
0.14304165321278656,0.7180101090715616,0.3486392502570054,990
