min,max,mean,count,median,majority,unique
0.24568709101725164,0.7270482603815938,0.4782222638699224,129,0.4723892837616184,0.6313993174061433,84
0.44608341810783314,0.8078182168303486,0.6827830557543604,149,0.6976588628762542,0.6934038152148931,89
0.287596048298573,0.7935788851684066,0.7384533470583785,126,0.7540269917283413,0.7400565094544664,83
0.46082561078348777,0.7780933062880324,0.639901477425215,125,0.6512946979038224,0.6405143007084755,73
0.5969372128637059,0.7909582689335394,0.7547079559366789,81,0.7653513399451362,0.7649130530486463,54
0.5846732808758125,0.7977304399761099,0.7426690120964022,137,0.7606126914660831,0.7606126914660831,80
0.31346351490236385,0.8229186331885974,0.7289460353190081,378,0.751518017804983,0.7269911504424779,221
0.39918946301925023,0.7627118644067796,0.6499513404917098,274,0.6556665219279201,0.6631171345595354,170
0.22947872977831035,0.7446900736887733,0.5464432170594871,141,0.5482341787153354,0.5088263821532493,86
0.3371212121212121,0.7484221980413492,0.5925045832037462,117,0.60882800608828,0.5779557230334432,72
0.3309283309283309,0.8027504911591355,0.5648608351650541,301,0.5618393234672304,0.5217074945428086,170
0.351159488878372,0.7498927498927499,0.5976740555410773,189,0.6200054362598533,0.6695607763023493,117
0.21554341226472373,0.7801831806827644,0.6875872364032879,154,0.727717301373425,0.7274011299435028,96
0.30439471555675385,0.7234674588171752,0.57359664779347,100,0.5882742956621083,0.513032002639393,65
0.3786561264822134,0.7,0.5630952358323262,90,0.571573785116408,0.57539975399754,56
0.5114666666666666,0.7897715787345866,0.7142982718196277,88,0.7336152849716181,0.7623562638692758,52
0.1957467375543741,0.8157845868152275,0.7172623059408954,939,0.755939524838013,0.7582978723404256,544
0.4389027431421446,0.8248516453875202,0.7236579363718401,728,0.7358741413693773,0.7131905298759865,428
0.39375,0.7872686597518812,0.6768443180442814,189,0.6958264560245225,0.6898929845422117,130
0.3556928508384819,0.7340961098398169,0.5699777273402344,413,0.5808193077167355,0.530419107706174,254
0.42282447596866396,0.8482914006759295,0.7099918861857255,760,0.7477179320138558,0.7605122732123799,454
0.3651000870322019,0.7171487132771578,0.5251840686434103,299,0.5241048773611503,0.5225424981522543,186
0.5010095183155466,0.8004884463648319,0.6960737828003615,333,0.7195188627665391,0.7270866499886286,205
0.48832156436719176,0.7682242990654206,0.6449906451159994,213,0.6444568868980963,0.6196319018404908,136
0.4827586206896552,0.8239969719909159,0.725786452116682,208,0.7519788918205804,0.7593549720901385,126
0.3454861111111111,0.6810486073184052,0.5145300040545564,88,0.5183627492469692,0.5579123639408317,51
0.3050055617352614,0.7203166226912929,0.4793507797253603,203,0.4731277533039648,0.3122308354866494,122
0.4064974064974065,0.7981515711645102,0.6810167001387942,184,0.6852209960321038,0.6906350382999753,113
0.24592973436161097,0.7967176426706453,0.7040086848451006,139,0.7507853403141361,0.7363981442429355,88
0.3819769254755223,0.7854684512428298,0.6787247536370368,118,0.7032558139534884,0.7153951576062129,76
0.44960175775885747,0.7760925962881661,0.6822506214666227,262,0.6910344827586207,0.7584763499372122,174
0.5716955941255006,0.8077356365001878,0.7411150520477294,374,0.7524752475247525,0.7326489622852042,224
0.27743153918791313,0.7769230769230769,0.6591300561484131,364,0.6660296664028722,0.6362559241706162,224
