min,max,mean,count,median,majority,unique
0.340232005002098,0.340232005002098,0.34023200500209805,92,0.340232005002098,0.340232005002098,1
0.28071863971767724,0.5457757789913267,0.40499499684430956,117,0.4131782945736434,0.44543946932006634,72
0.16676773802304426,0.507451564828614,0.28304915930748203,155,0.28012898024989924,0.28012898024989924,101
-0.5295154185022026,0.664684225431889,0.33305021112833877,396,0.31761206713405565,0.4782608695652174,231
0.10005408328826393,0.6229457364341086,0.1990915840465951,622,0.19291741042274368,0.20046710782405605,373
0.2293341910582181,0.5738223205817262,0.3699561145081332,155,0.36538461538461536,0.5033772917336764,90
0.2517084282460137,0.5625920471281296,0.40029961001763065,90,0.40385106787064695,0.3388272583201268,55
0.20524781341107873,0.5867230719166938,0.3153232828404609,252,0.3099179330307217,0.340232005002098,141
0.340232005002098,0.48919179210268243,0.3617313557176463,97,0.340232005002098,0.340232005002098,2
0.3275039745627981,0.49024199843871974,0.3439121765733068,138,0.340232005002098,0.340232005002098,8
0.25052454888795633,0.6462882096069869,0.40854415872959576,450,0.40954855472556023,0.46433945230213663,266
0.1520244461420932,0.729490022172949,0.28951433810525806,490,0.24175686598139617,0.21818181818181817,286
0.2500633392449962,0.5504957767168565,0.3910991586352596,151,0.3926952812583311,0.354180829367777,89
0.03296703296703297,0.7052578361981799,0.6127200644631268,119,0.6490534049166431,0.652247191011236,68
0.15463376214229457,0.6296603148301574,0.3114107579938962,425,0.3088079235939158,0.3223314606741573,256
0.1472121941436021,0.8622719246615657,0.5450571423310764,898,0.6398078975453575,0.1984244214672575,525
0.21804985799936888,0.635280095351609,0.34583083161674183,110,0.34325522482583914,0.2727800348229832,65
0.22291590157914065,0.6396007553277583,0.3903874674412437,164,0.3634557384771946,0.35730337078651686,100
0.1487437185929648,0.533303925893251,0.3008241034687471,214,0.2796971131093232,0.2796971131093232,119
0.20774647887323944,0.49842160645387584,0.29903946742467186,88,0.28691411541587647,0.27011087520641663,55
0.17733990147783252,0.5197407189157337,0.338597569969627,344,0.3359846609059034,0.323906083244397,201
0.08088567555354723,0.3953488372093023,0.15805641838080842,83,0.15559157212317667,0.11893907998342312,49
0.18484570730216926,0.4424778761061947,0.2572881468097095,89,0.24921674736542296,0.33245033112582784,52
0.061696658097686374,0.47361520812848246,0.2588309357564385,302,0.2513994910941476,0.340232005002098,159
0.20491443615620886,0.5742538655160014,0.33944277932640715,151,0.3193717277486911,0.2975467573475832,93
0.13618080827427695,0.4104138851802403,0.21518473926966689,164,0.19653644784534838,0.17535345009495673,101
0.2505694760820046,0.7278911564625851,0.48894572384166224,277,0.4990642545227698,0.508724832214765,162
0.21114785073216816,0.4673452078032231,0.2949902299961801,130,0.29136438099695766,0.32288094071533563,71
0.1583011583011583,0.49775178312100143,0.3127167767572593,272,0.340232005002098,0.340232005002098,70
0.28469055374592833,0.6262918561389004,0.38724974542483687,716,0.36830231246474904,0.340232005002098,281
0.1409877585479105,0.5002918855808524,0.3559723478175186,243,0.340232005002098,0.340232005002098,121
0.14390602055800295,0.49775178312100143,0.28638020810416914,269,0.340232005002098,0.340232005002098,70
-0.014566181127295756,0.610979329041003,0.2849438195063706,500,0.340232005002098,0.340232005002098,170
-0.1039426523297491,0.5627056672760512,0.32052801326945607,617,0.33682830930537355,0.13053097345132744,364
0.1910938175529615,0.42451820128479656,0.2926865650489943,209,0.2852399637790522,0.340232005002098,108
0.03367496339677892,0.7236147757255936,0.23991234573369544,145,0.23346303501945526,0.17682020802377416,89
0.10809399477806789,0.4323778764634639,0.18350837445441562,301,0.15963788915875468,0.15384615384615385,173
-0.3606694560669456,0.5218978102189781,0.20644589488773032,795,0.18580375782881003,0.340232005002098,414
0.19181408255289628,0.5239014968614196,0.32275700588895384,624,0.30590111642743223,0.2418048592364057,367
0.11504424778761062,0.6051703877790834,0.16285497202741023,495,0.15608663181478716,0.143046650453239,280
-0.6461636017755231,0.6229314420803782,0.2549716386329258,668,0.25303116612524956,0.24206642066420664,386
0.12565932361154203,0.6617440225035162,0.28917151782415873,460,0.2743979721166033,0.23930362938920036,278
0.1786046511627907,0.5851811790156841,0.43087126294482436,70,0.4348889237460719,0.3042772062804548,45
0.3093837101269743,0.6113055181695828,0.4763881980050378,72,0.46177166656717605,0.40980573543015725,45
0.21313816494109247,0.6728538283062645,0.44217879373433855,80,0.40951719346995485,0.37013401403956603,49
0.12837420152483,0.5453539823008849,0.3236244773499842,660,0.340232005002098,0.340232005002098,91
0.40793201133144474,0.6933015980958858,0.5733315007783958,105,0.5743801652892562,0.5457098283931358,62
0.15540883697308278,0.6695117787640833,0.4767167243972801,65,0.4829346949744692,0.45148842337375966,39
-1.0,1.0,0.45302008983582626,1142539,0.47926580557443915,0.48919179210268243,394563
