min,max,mean,count,median,majority,unique
0.10733407596392253,0.39940916785607594,0.1452796937106016,127,0.12427745664739884,0.1159095681388675,107
0.1996692848284415,0.4321577188075585,0.27928934371298475,285,0.2793106174401138,0.2620568156793658,230
0.11892483200500079,0.42348129071352825,0.15130281754029665,263,0.1352333196889071,0.14144727923433562,214
0.0035946407174757633,0.3867202505836116,0.1475498364158059,141,0.1271136645557224,0.11673261729790842,114
0.1388074569517575,0.4765498272092531,0.18793116330505522,121,0.1568948757117067,0.14185711344451307,103
0.1109196176114178,0.5211473341743577,0.1549675067297211,380,0.12526338977072604,0.11966968035879547,316
0.18901046996772417,0.42427767472568934,0.23207270714745468,86,0.22607831976018905,0.20266141976906746,71
0.251961961037762,0.4705964617858891,0.3399159205014407,139,0.33481619282565617,0.32923785755423307,112
0.1241369974279139,0.44369421297058725,0.17324470205026776,610,0.14912518076915582,0.19660505254763463,495
0.10125807910205602,0.44956044326181416,0.13686589116325132,547,0.12538271973713688,0.1197732655200528,442
0.09883217486952656,0.4425128966150802,0.12725298706141328,683,0.1178604044357469,0.11531771799628943,548
0.2443236804883496,0.4867113257516747,0.3056253399124675,589,0.2869953488372093,0.2562571841744225,474
0.1286474054908725,0.3618350414836506,0.1635604084909391,76,0.13889035594419719,0.13779689986444274,62
0.12385049409270862,0.28016156800423786,0.15575192709731425,75,0.14408926417370327,0.12385049409270862,61
0.11017099790252054,0.461849710982659,0.14727135315124187,319,0.12493435814197737,0.11424571982340907,262
0.11849010010142436,0.5004956078887104,0.17370075777634103,617,0.14860418214626897,0.13765312701482915,499
0.12579463251182163,0.5331337325349301,0.16367877349352525,793,0.14641177363070854,0.14860022396416572,641
0.11701068104543737,0.4724795994668227,0.1389723471564254,320,0.12926699347206977,0.12253550357259332,258
0.10474848985562207,0.5080642445873599,0.14179916218502997,490,0.12339075017276241,0.12503992727094032,392
0.11339522546419098,0.4201222534280522,0.1401325633849915,777,0.12827965639841174,0.12232927250046448,619
0.1272033377534849,0.46283197651141067,0.1935018946191849,97,0.1527025400264837,0.13628880866425994,80
0.11143559243562805,0.47601696038160857,0.14129177564174944,174,0.12636970436694134,0.11919244208619127,142
0.11618623575020151,0.2738383024442654,0.14630440013699897,164,0.13532261770154858,0.1325032262564961,131
0.13805588568585722,0.49222830933876927,0.26382881917632206,85,0.2058177826564215,0.45036265456753044,69
0.13377044238450525,0.3277569346208254,0.15647772323549,102,0.14512410575160878,0.1375992171360226,85
0.26956234516928157,0.4230677602695436,0.329889940446193,102,0.3269378884671459,0.3515714285714286,85
0.3086428134971824,0.4440405979975312,0.3759646723484146,161,0.37678165668250363,0.34567103248851844,136
0.3019564294346278,0.4700820087070973,0.3809339885581046,97,0.3841634485262567,0.35077626836706405,81
0.10687580426390289,0.5112737410698728,0.1800511211496376,358,0.13588098119900277,0.12109097943129796,291
0.1166677257418822,0.46636076145594346,0.15446014276078926,82,0.13573549444850325,0.1638361303721569,64
0.13452249237660902,0.45382658323592107,0.16857710660876474,127,0.1490855971008793,0.13937709474372598,105
0.3001872857698152,0.5212776779356414,0.38272290086049393,167,0.37398758099352053,0.3110051202917865,140
0.22601070060467915,0.4904488874364992,0.29867998715752203,517,0.29831890977817566,0.2637712539005286,416
0.11471183944025042,0.3895216400911162,0.14527083801925714,167,0.12898640003790932,0.1236417033773862,136
0.1281022333691628,0.3232609624422263,0.16302114442014357,110,0.14441064445251522,0.1281022333691628,88
0.11096756646494867,0.5361955298279466,0.1474203729889467,88,0.13714269608541305,0.12347826086956522,74
0.11415730337078651,0.5345081665233943,0.1670411263408244,591,0.14052877138413686,0.133006454816286,480
0.12215320910973085,0.3751603717495384,0.1484284381828813,366,0.14221904608820746,0.1424009640006025,298
0.1488324423146173,0.5653324512074098,0.30049363173454513,273,0.29101107226107226,0.21975714416141695,222
0.10173946656358716,0.44418412803167795,0.16253873629805043,155,0.1317865137979371,0.12545770686304591,125
0.12011018059844059,0.5270528120047864,0.17304213819264616,163,0.15017206453030044,0.12011018059844059,135
0.11616703908993296,0.3255386789120452,0.150973475160666,171,0.13049768518518517,0.13382386755575995,139
0.10775358835244832,0.4944827816114945,0.17697136330327723,134,0.12759949179738966,0.10775358835244832,110
0.11173440766994747,0.38542056074766357,0.16157471464944026,238,0.15061427365656946,0.1303881237703452,193
0.1298086463501063,0.37626840684683455,0.18314374176935905,67,0.1630411103849625,0.1364071168930553,55
0.14615977395324942,0.4614409153911941,0.16764969620587242,65,0.15376563274750701,0.15516142735768904,50
0.20880954367231166,0.449680483887503,0.25437250851018606,71,0.23767903048108704,0.21672749188067097,65
0.11814573100989033,0.5665636627357004,0.17513597098811615,256,0.14143691412624831,0.14260430664350562,208
0.11362881806108897,0.516674077367719,0.15335235859122548,1146,0.1380662040648341,0.13735011990407675,931
0.10772662321820653,0.38666096317684384,0.1508394706065077,280,0.13066754366126065,0.12849820302833911,225
0.11855069392944168,0.5127202219770668,0.179179930167072,137,0.14134664412419826,0.11971318133437903,111
0.1123798254696051,0.5157887967071837,0.18359769766577602,135,0.14570438930214072,0.13443772899508347,110
0.1304321063646436,0.4749395751176695,0.19822194058335982,108,0.14439414114513982,0.1304321063646436,92
0.12526924384990365,0.36687382854888034,0.16796941234265506,76,0.13412321118382162,0.13263755862342294,63
0.12536766746212333,0.45745454545454545,0.15962442433844456,69,0.1379112571041243,0.13262115033399213,58
0.11262926982137261,0.4612914018066243,0.16060622704538813,303,0.12875506658946148,0.12429502996122664,247
0.1649795859203247,0.4175166432541379,0.24610887141675303,77,0.24522760646108663,0.21361637024287627,64
0.11970596169409226,0.336839875741316,0.14792323646265396,145,0.13536916238526814,0.12594740657747314,118
0.12029582835792149,0.3757152385298557,0.16604413976059176,154,0.1592155970464908,0.14994672990342647,125
0.1373869135282979,0.5004648691725329,0.22511708935970592,81,0.1731880054246823,0.13755184720748528,64
0.11253217503217504,0.3794569240353256,0.1542762174317892,130,0.1343469336671803,0.11835068955811989,110
0.25137228748781615,0.4048291730987679,0.28585928400378924,79,0.2798540288683979,0.25137228748781615,66
0.1482090428655314,0.5490233749599743,0.20702956603812692,106,0.16786051418735076,0.15417743324720068,88
0.12076286433969054,0.5012902172137841,0.15886338222077484,106,0.13213093169367962,0.12076286433969054,86
0.11767094617811515,0.27039684495932953,0.13976608368525278,142,0.13026773511313444,0.1272658010856798,115
0.1410717342920733,0.42462182071725224,0.17181839592143208,633,0.16941015089163236,0.16720068906115418,514
0.09410043881033642,0.4679776596100465,0.1494581485742162,617,0.12648104265402843,0.14054879840178625,503
0.12305468723740379,0.3831264870426339,0.16716591368812633,142,0.13596726589750469,0.1288982040255845,119
0.11673813899666463,0.47268363544495673,0.18377762613128656,79,0.12830306825297433,0.125092650664234,67
0.10873637193218386,0.540181778430209,0.15948637176599806,324,0.12981769240181085,0.10921665626050622,265
0.10757276164706699,0.46635022885234784,0.13849314781144287,107,0.12344610270438727,0.10951029615076767,88
0.10412054837081051,0.3475471698113208,0.16315698457129002,142,0.1330950135458403,0.13369216888086868,114
0.12097993749369897,0.4712876938199575,0.15342825971212723,162,0.1302407100826664,0.12489941886455073,130
0.11913413621262459,0.5191045438691061,0.16993073467959852,268,0.14499801505791632,0.14674622412828642,227
