min,max,mean,count
-23.63083164300203,2.419623059866962,0.378452557817507,129
-126.25,47.361111111111114,-5.946173356900302,149
-37.33243967828418,65.48,11.670100173342256,126
-30.844298245614034,46.869565217391305,2.6607545515501863,125
-23.06946688206785,41.11940298507463,13.134634686912067,81
-107.66666666666667,379.1666666666667,13.56844056426799,137
-87.67857142857143,81.66666666666667,0.007240202654066767,378
-113.01204819277109,163.0,4.148145303680942,274
-56.26315789473684,258.93617021276594,8.931961823518481,141
-39.95810055865922,71.49122807017544,0.603604745163638,117
-123.13559322033899,192.8125,2.3985325057325277,301
-21.996402877697843,71.76795580110497,1.9336662150529125,189
-92.52631578947368,34.133663366336634,6.657056432935865,154
-400.69444444444446,29.18439716312057,-5.020640253626122,100
-122.34375,37.262773722627735,3.2564187152875927,90
-135.14150943396226,28.37468982630273,-1.583337460527401,88
-51.83734939759036,1171.5,6.323892005251749,939
-291.28205128205127,678.4090909090909,26.605906575995384,728
-228.8372093023256,486.1363636363636,8.093781837067073,189
-78.55555555555556,503.5,4.646780931417065,413
-138.87640449438203,1265.0,5.003021113933103,760
-39.15343915343915,239.4318181818182,5.020446673341891,299
-103.31632653061224,699.0625,3.4759107909599765,333
-117.55555555555556,148.9655172413793,1.2102185473735299,213
-4943.333333333333,13180.0,-115.71239970370418,208
0.32531264840905494,63.69186046511628,4.909422995046973,88
-28.073047858942065,140.22727272727272,2.341065036538106,203
-973.4375,301.06382978723406,-4.359861319088711,184
-49.798534798534796,506.6666666666667,19.229431434495435,139
-56.865671641791046,15.314465408805031,1.6419945183754148,118
-204.22222222222223,1604.2857142857142,13.559521411901269,262
-108.53448275862068,142.1764705882353,5.076254612295166,374
-982.5,96.77215189873418,-1.734518569959234,364
1.753691983122363,45.26162790697674,17.05420670052154,92
-101.06741573033707,53.98692810457516,1.2705633784666914,128
-22.202472952086552,23.699324324324323,2.9827007331526607,118
-6810.0,1537.2222222222222,-24.20825413508482,267
-447.6923076923077,2117.8571428571427,16.34104968659083,254
-106.96428571428571,39.3125,0.37788666310183483,146
-70.58282208588957,55.21531100478469,11.327747378429217,67
-68.59281437125749,308.2758620689655,2.331637915777996,230
-90.6140350877193,62.00471698113208,5.290392360622272,127
-58.74074074074074,4420.0,16.14648459873155,620
-27.18146718146718,71.91387559808612,3.866245300492473,115
-9930.0,1906.4285714285713,8.498114239670155,596
0.15664961636828645,11.856995884773662,0.7930686710761116,121
-25.303030303030305,296.8181818181818,2.342813314102611,357
-80.20979020979021,15.894160583941606,-1.9716066210543906,136
-55.237154150197625,90.34883720930233,6.155707785527729,471
-825.3333333333334,660.4166666666666,-4.407754967883625,850
-155.8988764044944,108.45,12.402659520916547,236
-299.3939393939394,65.625,-0.30247844231625853,106
-76.5725806451613,36.11344537815126,2.6725454278282244,144
-146.60714285714286,13.96694214876033,-0.4897898188220765,158
-205.42857142857142,3273.3333333333335,21.247088586052737,712
-199.28571428571428,1267.142857142857,5.1661999378594174,1119
-23.388349514563107,818.0,7.7476861544757565,118
-14.77297895902547,33.268482490272376,1.4658793524370357,112
-23.125,14.764595103578154,0.09085996177641727,167
-158.65384615384616,19.91686460807601,0.6220301328350383,84
-250.80645161290323,375.44117647058823,4.5789641119704045,111
-67.33333333333333,36.27507163323782,-0.7968757952292734,129
-369.44444444444446,21.56498673740053,-1.3062890114591152,97
-94.71428571428571,6.657754010695188,-5.062043433052874,80
-170.61111111111111,31.484641638225256,-3.361420569635807,77
-27.788018433179722,93.75,5.005918289757232,128
-5815.0,1166.6666666666667,-1.4378422875911854,1738
-412.05882352941177,317.94871794871796,3.521328127598391,404
-104.03846153846153,337.04545454545456,4.478802868409455,680
-9.115113547376664,77.30337078651685,11.460845660686493,103
-109.66216216216216,274.71153846153845,9.214697169368057,119
-1043.6363636363637,2995.0,23.146383225682115,228
-40.736607142857146,38.29365079365079,2.5836666906473233,166
-585.0,128.1818181818182,-4.509417661090989,97
-31.272727272727273,96.18243243243244,2.5207939408858904,98
-45.83756345177665,75.12,2.935666836508713,111
-17.5,43.20422535211268,2.8385904126923602,80
-96.76767676767676,191.05633802816902,3.317589122846771,152
-8.190217391304348,86.1328125,2.2632323507358976,84
-228.07692307692307,268.6842105263158,13.242660421294714,114
-235.0,30.87719298245614,0.2789949239434831,307
-122.27272727272727,184.07894736842104,1.1794919431538327,652
-171.0483870967742,495.0,14.975220942032678,139
-28.037037037037038,22.41687979539642,1.8404865281510174,276
-11385.0,11740.0,-0.12300879689968139,2909
-81.3963963963964,169.0,0.758214119093732,115
-84.09677419354838,1091.8181818181818,13.562494549358144,234
-6410.0,4416.666666666667,-258.3893758803063,84
-120.78313253012048,66.78571428571429,2.329594593659599,296
-28.20175438596491,13.072429906542055,1.6534815357243808,588
-351.9230769230769,291.52777777777777,17.407256106101432,65
-65.96153846153847,358.3333333333333,3.2803309429407514,79
-132.28813559322035,235.85714285714286,1.4348936130540635,268
-44.39393939393939,366.75,4.921529428270109,117
-3580.0,449.77272727272725,-28.405673961412813,138
-50.05988023952096,88.25892857142857,2.3858608769196845,96
-15.153846153846153,18.916544655929723,0.2612452187827468,64
-128.6144578313253,287.57575757575756,8.53121276263749,510
-50.60386473429951,102.85714285714286,1.691956557875347,127
-215.75,1330.5,40.788890793542016,104
0.4425190194420964,140.37313432835822,3.528827718464616,95
-687.9166666666666,1206.8181818181818,3.2693513764943094,434
-5037.5,1022.0,-2.1316097530364537,2469
-2068.3333333333335,129.03508771929825,-32.912944953552866,348
-529.047619047619,112.38888888888889,3.0068469823111785,895
-202.98245614035088,1968.5714285714287,28.16583958349097,284
-269.625,29.655172413793103,-0.9273856234949353,111
0.49216079217258046,2.92894280762565,1.0920784287849,89
-486.7741935483871,868.75,1.8423682011278233,667
-31.568123393316196,17.73342354533153,2.769396606363994,76
-107.80141843971631,104.86842105263158,3.593661516744294,146
-320.4878048780488,421.9230769230769,2.147615073224091,1041
-13.303571428571429,6.0727969348659006,0.4131906829079651,168
-424.7368421052632,95.13274336283186,-5.731425712145994,87
-160.93333333333334,29.476744186046513,-1.2716790599501573,281
-15.947281713344315,32.72727272727273,0.30028609561789904,76
-21.134215500945178,63.865979381443296,2.0289646827272216,82
-15.12541806020067,96.21212121212122,4.253811599559651,75
-898.1818181818181,224.3181818181818,-1.5674480843489218,464
-42.052845528455286,60.82959641255606,0.778890966337834,104
-230.35714285714286,100.6923076923077,-1.6566683693715223,419
-646.5384615384615,455.7142857142857,0.28565277588032256,526
-1104.0,12260.0,7.420926773062573,4325
-170.16949152542372,22.5,-0.1616926787005014,92
-270.0,113.57798165137615,0.3906555217883271,290
-32.85507246376812,243.36206896551724,3.630195764376878,146
-421.34615384615387,3533.3333333333335,9.010317781768974,397
-58.20627802690583,22.640625,2.6084295461451235,125
-31.814946619217082,26.814449917898195,0.08497105669247967,132
-159.42307692307693,148.4920634920635,5.098093296841741,95
0.25285999636825857,13.54419410745234,0.7714255729467124,112
-4410.0,71.6824644549763,-39.613171653548655,103
-212.14285714285714,214.22222222222223,1.1105287674024082,1228
-400.8333333333333,59.64876033057851,-8.86171484636474,131
-382.8378378378378,233.20754716981133,6.790322276642567,410
-7.107438016528926,0.7275132275132276,0.09139212793337831,114
6.94316018493337,9.736342042755345,8.461674550643318,77
-643.5,859.7222222222222,3.3132791528184367,1661
-51.343283582089555,268.8636363636364,1.1705935469753588,1849
-199.33333333333334,128.6864406779661,-5.100364197012907,191
-373.0952380952381,505.22727272727275,7.409620692699758,226
-78.87755102040816,36.531531531531535,-0.28313716508038145,194
-2270.0,117.02127659574468,-53.23800802332806,77
-84.64968152866243,245.7258064516129,23.3567838412323,385
-58.86178861788618,183.53658536585365,1.5609524896726443,764
-32.93846153846154,91.74418604651163,2.2013282733333868,611
0.36450711720101103,4.91421568627451,0.9053329285525261,227
-44.774193548387096,88.38235294117646,3.240463898166723,885
-149.04761904761904,17.74590163934426,-1.4348291215662738,147
-25.600907029478456,62.36842105263158,1.913470273191479,146
-5.683646112600536,2.731984205330701,1.2518124767431982,76
-246.93548387096774,62.979166666666664,-0.8999809102259947,76
-110.9375,71.18686868686869,0.9242868508101958,101
-5330.0,36.9283276450512,-11.724745256888372,409
-421.0416666666667,12350.0,9.719591317132537,1746
-1690.5,5110.0,31.877984910713817,150
-424.3243243243243,32.4112426035503,-3.295871551722321,185
-1059.5,74.67592592592592,0.891354733607684,242
0.41234098552419945,9.466824644549764,1.3625740673494626,188
-269.5238095238095,233.98305084745763,0.8515389866609928,855
-24.33586337760911,11.71195652173913,0.17312208024684114,198
-419.0,153.67816091954023,-10.008057777958124,227
-48.1,739.1666666666666,2.7635711267080145,846
-60.298507462686565,1205.0,3.4953669426015406,674
-84.40828402366864,41.736111111111114,0.29990932690715083,209
-175.57142857142858,169.04761904761904,2.1094301669462183,361
-105.80952380952381,59.29203539823009,0.1764542370015399,166
-390.35714285714283,1480.0,2.746851110059585,885
-369.03225806451616,88.11475409836065,0.5531625724373271,261
-187.27272727272728,1686.6666666666667,5.432643793221604,579
-39.28251121076233,183.84615384615384,2.8615940277252268,288
-142.13114754098362,160.15384615384616,0.5086377096881951,102
-45.15228426395939,77.53424657534246,4.77986952956978,141
-827.6923076923077,1850.7142857142858,9.137541125350525,980
-24.61038961038961,126.1875,3.1380896451893583,102
0.0,19.087048832271762,1.7635176088707132,172
-61.25,78.07692307692308,1.5052853830562,549
-91.64473684210526,48.18181818181818,3.6985408482677733,97
-1322.5,23.74709976798144,-5.1765536541457084,345
-6.880841121495327,71.4074074074074,6.231265215910891,68
-234.48529411764707,593.75,2.4466842917561187,637
-1613.0,252.42424242424244,1.0486096563998215,467
-26.22340425531915,161.73469387755102,1.7297856438492936,700
-10.085,13.393213572854291,0.7823872558952393,181
-377.8125,560.0,18.351308414641554,117
-318.38235294117646,82.79411764705883,-1.3542315989925704,226
-45.256410256410255,31.161616161616163,0.7209624520728823,1123
-896.25,6972.5,25.8608951675485,557
-18.94078947368421,3.1733333333333333,0.23275484093022492,67
-130.37735849056602,195.66037735849056,1.887278908027006,1761
-248.22033898305085,272.5,2.382902764061863,428
-56.0,94.2279411764706,0.8975638045184975,482
-51.47651006711409,70.97087378640776,1.9499875892517495,431
-330.0,31.95774647887324,4.554038928115938,187
-25.090634441087612,442.5,9.808159520805175,102
-847.0833333333334,53.059701492537314,-4.172492154850502,171
-9.060913705583756,1340.625,31.452839529782803,68
-71.28472222222223,1699.2857142857142,14.42506379087856,199
-62.77542372881356,56.70542635658915,0.15299266013481977,272
-635.6818181818181,76.69902912621359,1.3735298397028173,742
-97.63440860215054,69.76190476190476,3.7609469819268395,297
-16.28342245989305,283.5897435897436,0.9580275029399292,512
-742.5,492.4193548387097,10.947687746799849,384
-535.0,143.3108108108108,1.1374991491398478,328
-24.588607594936708,177.28813559322035,5.088913120163389,110
-463.57142857142856,35.554054054054056,-7.64402343640441,121
-29.01923076923077,333.64864864864865,9.155739120006373,192
-88.44262295081967,22.517006802721088,0.935676359734236,262
-83.13868613138686,24.88338192419825,-0.29956642321017857,407
-50.0,285.4901960784314,2.702526738131156,274
-215.1315789473684,1070.4166666666667,8.347454946006602,81
-12.721393034825871,2410.0,37.008230600647785,134
-151.35593220338984,172.98507462686567,1.3200455322962754,235
-48.416666666666664,76.81208053691275,4.7491843163310605,64
-313.6585365853659,3257.5,3.6332991511443478,1031
-895.5555555555555,186.02564102564102,1.4500095213155566,672
-535.8,466.9230769230769,-8.882711708911168,188
-26.650294695481335,133.56164383561645,1.5164677318422868,595
-93.33333333333333,198.94736842105263,1.2047731724885125,796
-22.76178010471204,243.55555555555554,4.812004358995462,74
-70.58704453441295,4488.333333333333,72.11328316473255,128
-149.34426229508196,17.63621794871795,0.34922574849364674,69
-5.9523809523809526,1.886058981233244,0.8054584732313265,177
-22.57412398921833,17.43312101910828,0.6818063138775455,127
-418.25,10.855745721271393,-3.7686047854549742,82
-9.734939759036145,42.38013698630137,1.7905919850370435,67
-63.46153846153846,1335.0,12.699729074501098,99
-389.5833333333333,472.0,2.8616087190743573,1109
-123.58974358974359,587.1153846153846,4.047994979813468,308
-47.372372372372375,216.80555555555554,2.1523456310159905,357
0.942829690127312,168.2051282051282,11.979396142559303,69
-328.2758620689655,519.6875,5.398394986604092,151
-119.67391304347827,273.52941176470586,2.50360352768867,666
-2433.0,1325.0,-18.31749393079219,73
-577.7272727272727,1483.125,0.14644153012115932,1629
-60.84158415841584,4462.5,52.12778268176874,189
-17.617765814266487,53.93129770992366,1.8698155554659253,115
-532.3333333333334,108.17241379310344,-2.447404365759486,152
-57.40196078431372,13.024390243902438,-1.3758850779742904,321
-236.8181818181818,335.0,2.324227430322098,94
-125.23809523809524,35.80246913580247,1.0730629024225973,167
-181.6346153846154,209.8,4.844944861816114,400
-207.72727272727272,28.26568265682657,0.4184261284665922,178
-68.25688073394495,62.92857142857143,1.3576100522529861,187
-29.36046511627907,456.2903225806452,9.57584549121529,185
-19.334532374100718,36.988188976377955,0.8695370864674163,135
-142.60416666666666,66.47727272727273,-0.004592093841914712,155
-21.376623376623378,61.41975308641975,4.2336053492092995,76
-163.54545454545453,30.538793103448278,-0.7348973825496746,70
0.451685393258427,8.203497615262322,3.5018096830920085,64
-889.5833333333334,142.5,-0.4035475881349259,147
-45.97560975609756,48.40277777777778,0.9067706052269214,726
-89.47368421052632,191.07142857142858,-0.09537075347140697,273
-85.66666666666667,207.8846153846154,1.0707154122619338,1368
-60.256410256410255,87.66304347826087,0.9940142665982928,397
0.0,24.568627450980394,1.2406336416261539,123
-12.270663033605812,70.42600896860986,3.0350352546934243,105
-153.73239436619718,195.26315789473685,1.2027121347692726,146
-38.325581395348834,1083.3333333333333,4.831995101753813,328
-35.48941798941799,19.301994301994302,0.9625584641937289,72
-23.19477434679335,45.0,1.177533906247821,110
-169.6153846153846,322.85714285714283,2.1961723453207127,642
-36.20065789473684,20.555555555555557,0.516073924012789,388
-162.9268292682927,884.375,16.11102701080496,258
-788.6111111111111,43.60849056603774,-3.1759021346286898,252
-26.17437722419929,10.298826040554962,0.32956004345386014,89
-391.2,178.52941176470588,-6.502880584020369,125
-81.32978723404256,74.21052631578948,0.7719216718559515,339
-47.131147540983605,1022.0,8.561940570400488,161
-95.79439252336448,39.696969696969695,-0.545907796870735,285
-60.945945945945944,53.75,2.5049000228641347,166
-55.30364372469636,21.655948553054664,0.11401605567589546,230
-3660.0,331.4102564102564,-26.579358485864194,109
-82.0754716981132,145.92233009708738,1.5039393587695806,472
-315.3191489361702,18.39160839160839,-11.865479801767458,69
-293.29545454545456,26.169811320754718,-2.3560497019590976,380
-3316.6666666666665,11025.0,99.92785550886548,187
-879.1666666666666,2628.3333333333335,3.0458096974060043,380
-13.082311733800351,14.712793733681462,0.9234315568070195,304
-7.461890243902439,10.819148936170214,0.8834672543472961,93
-15.718901453957997,5.685234305923961,-0.24045898879659955,92
-70.92261904761905,54.752252252252255,0.3784555324739352,292
-15.89943342776204,69.91228070175438,3.0249038795032157,98
-148.125,12020.0,66.27821369284906,179
-197.83018867924528,516.9565217391304,3.2668071559119416,751
