min,max,mean,count
0.07093459790555226,0.7927777777777778,0.13167907779277235,127
0.2997711670480549,0.7945791726105563,0.4287039306266435,285
0.09998548831809606,0.6751184173864586,0.16139351652267667,263
0.054254711593375214,0.6533404883284143,0.17924620624202642,141
0.058823529411764705,0.8206012814194185,0.2446557369710012,121
0.04917497140990034,0.8365287588294652,0.15908686027548413,380
0.11978337050015929,0.21042982277449582,0.17400858113150475,86
0.31852599697122663,0.7840275935261343,0.5716628303027489,139
0.11076636673906298,0.8308484684196259,0.1838323855885893,610
0.05912007332722273,0.7081049899048169,0.15133940409796376,547
0.023390275952693825,0.7309446254071661,0.13814969349419254,683
0.337319587628866,0.7953890489913544,0.6436820249942725,589
0.08396946564885496,0.6431137724550898,0.2247862295288116,76
0.09629167965098162,0.6021857923497268,0.19042244511126669,75
0.07094153489046859,0.7501538461538462,0.14220663397030933,319
0.08111574222507213,0.8131224370240188,0.3301600119782638,617
0.06857246245702912,0.8323878287777204,0.18536716331214578,793
0.0780327868852459,0.6219699294262043,0.15430547632207411,320
0.063896923481462,0.819327731092437,0.16904968728677905,490
0.053228346456692915,0.8048128342245989,0.1539419159247075,777
0.07509719664415797,0.8060729778004593,0.23531673811348686,97
0.05760227966619173,0.8026666666666666,0.16771778342786153,174
0.09117432530999271,0.759772565742715,0.1683203665711494,164
0.09566368752068852,0.8724397199896292,0.37091976601072435,85
0.06976744186046512,0.604834471886495,0.1693550745742319,102
0.4114099019854235,0.7312785937876234,0.5611162305753836,102
0.3837276399307559,0.8190160591384145,0.7070185394711684,161
0.3416121020546399,0.7697013314141777,0.6384697022372028,97
0.0490973511051122,0.9947819604919865,0.2018288647374269,358
0.07084100675260896,0.7794310722100657,0.1693422707121955,82
0.14075949367088608,0.6525590551181102,0.18591848850090167,127
0.2589978828510939,0.7935050391937291,0.6904456422090517,167
0.23577545195052332,0.6812292859294968,0.45310215100232465,517
0.06572237960339944,0.16129032258064516,0.12293271865400549,167
0.10272536687631027,0.4683115626511853,0.1730564092348846,110
0.05824742268041237,0.8578784757981462,0.20774339161549207,88
0.023345059162136233,0.7968905061197485,0.21013967931329375,591
0.022610483042137718,0.6064487632508834,0.15341049382958652,366
0.11243673174258857,0.8895942589014629,0.4511843605474295,273
0.07279693486590039,0.7831463905665804,0.16061141113746827,155
0.06109865470852018,0.651994851994852,0.1636790171832356,163
0.07000114194358799,0.7448537378114843,0.1384197333175987,171
0.09056364787840405,0.727068092290377,0.1962084764097618,134
0.08245067497403946,0.7431811216671774,0.15592407949915374,238
0.06589916633584755,0.7173798203909139,0.268655581318158,67
0.10121991427629409,0.8249296135142052,0.1819181344238071,65
0.13025570619529775,0.2736368184092046,0.15826657446776432,71
0.07513637163469998,0.8904593639575972,0.18315652505245783,256
0.07386258979554246,0.7779473483403281,0.1521520266401508,1146
0.04964936886395512,0.716,0.16706916729605947,280
0.07283817725152494,0.5413306451612904,0.14978968704247905,137
0.06813186813186813,0.7151615185097854,0.17450697656067393,135
0.06004036326942482,0.845,0.2242747333421692,108
0.07257700976709242,0.4847337875346959,0.1489185050922032,76
0.0880637359510599,0.8033622007131941,0.16650457433338772,69
0.06997863247863248,0.7744988864142539,0.15887979148608392,303
0.1357589357268793,0.5599814729041223,0.219224928962449,77
0.08522802818774099,0.7145888594164457,0.1752949001334927,145
-0.00804289544235925,0.5499445061043285,0.19001748374915148,154
0.048538409245411286,0.7029834254143646,0.3007557590900382,81
0.08351511374259894,0.840625,0.1935038043804182,130
0.21540832049306627,0.5338645418326693,0.4357189153256133,79
0.16068433411606844,0.8276972624798712,0.2980278996068608,106
0.050359712230215826,0.8900590804007192,0.1777381104841777,106
0.07853795688847236,0.3495841697734442,0.1244601990949809,142
0.12570598676779088,0.6692098092643052,0.20285138050274135,633
0.06738939349545854,0.8905047048759623,0.15266672759485508,617
0.08848614072494669,0.8872323122797506,0.23330058224737762,142
0.12906057945566285,0.8750809061488674,0.25233458920193985,79
0.06859903381642513,0.8671679197994987,0.1921988093801179,324
0.1391318174590555,0.7800673667525263,0.28937703038079754,107
0.08380247707897699,0.784934788394996,0.20657626970756124,142
0.09860541427399508,0.8275340393343419,0.14888614245785484,162
0.06080934862583856,0.9114648097488187,0.20940394087657416,268
0.10120288692862871,0.4213290705640557,0.13704284467949135,105
0.07504722651554181,0.7295864262990456,0.216337683965437,574
0.08525793222533995,0.8020290649849191,0.1754921590775511,137
0.06619570905285191,0.8472497032053818,0.15504779153482706,317
0.08166790032075007,0.4860701409373976,0.14119636122915613,93
0.08349048517058118,0.5038983540282992,0.13155995927501282,299
0.16052787078983652,0.7924384673940624,0.45393204052217595,303
0.0868678629690049,0.8191731031349386,0.6204190786203063,104
0.06607804044431786,0.30319148936170215,0.12899365818412326,82
0.07364199781261392,0.5508291276135544,0.14064813897040887,189
0.13652085452695828,0.5531645569620253,0.2126438907756878,78
0.0959037711313394,0.46808059384941675,0.15031434683065042,150
0.0725909155228527,0.525172501916688,0.13593798424145737,212
0.06695778748180495,0.7799542931766242,0.15041693812827034,1023
0.08819374369323915,0.7890743550834598,0.18566755080244315,88
0.10134310134310134,0.6582832148715145,0.18276206309944754,117
0.13377265238879738,0.7037815126050421,0.2690885317810162,374
0.08465116279069768,0.6543602800763845,0.1432104746831875,236
0.06942178720319014,0.8443716947872073,0.2409592284276338,250
0.1887966804979253,1.0,0.32754315935726047,140
0.07072013799051315,0.806987399770905,0.14121684896707892,712
0.1144236825530128,0.5432311401997933,0.15119625403644596,75
0.09070294784580499,0.7334137515078407,0.16732628112264755,133
0.08732222052301575,0.928178243774574,0.23483523374611243,163
0.07661414890330553,0.5834896810506567,0.14469156668074898,75
-0.18378627360663288,0.9187212137632078,0.16707956235622473,2025
0.05885588558855886,0.8624048706240487,0.1318622997641503,402
0.09973285841495994,0.7681248088100336,0.16358548324756073,132
0.4223130841121495,0.8163265306122449,0.550683477971963,69
0.06585179526355997,0.9303997699165948,0.16074707155937423,85
0.0661698956780924,0.786577992744861,0.12248188515905699,738
0.3782924613987284,0.7435579012728967,0.43405333767934445,137
0.1363853884192056,0.875,0.23086657345637152,115
0.18947611354719593,0.6705091258405379,0.2566449677608477,351
0.12122465866776996,0.6329919734292832,0.1647220393239623,96
0.10098481054915708,0.8528520253513364,0.2540312279424476,89
0.07123695976154992,0.7734846655397247,0.1653279846933634,467
0.0884251613871791,0.9919354838709677,0.1415349757510243,292
0.08418954148136788,0.6564817561554435,0.1381842530267258,185
0.18401169875700707,0.8100755667506297,0.416277707912826,142
0.0871943371943372,0.8221830985915493,0.22593217096771084,230
-0.4624881291547958,0.5984703632887189,0.14186142598231655,259
0.07857811038353602,0.8248704663212435,0.1279023276820134,816
0.0726672171758877,0.6214598204006447,0.15548381786500273,162
0.028281975517095822,0.8220436280137773,0.21018621212966587,1516
0.08450704225352113,0.8583554376657825,0.2303708704652135,271
0.0581319399085565,0.721764705882353,0.18440908778203885,468
0.09953621120228327,0.891965999451604,0.2137416234718725,111
0.07047234150037889,0.8947632172387873,0.3169776641968072,92
0.08170606372045221,0.8878700550170291,0.23465076334720272,70
0.08163265306122448,0.6629018245004344,0.1903495577376141,514
