min,max,mean,count,median,majority,unique
0.14915412983667975,0.2860467614307709,0.19264669455290623,92,0.18731878911605943,0.15931609473175448,76
0.18633034987794955,0.2808719706040213,0.23464018114503107,117,0.23206259364075246,0.22085784940735056,96
0.06090526933229055,0.2950568769389866,0.1338809013826316,155,0.1279128748321647,0.1095293984023019,128
0.12148570893951444,0.40243554759092576,0.27288251095873783,396,0.2737603084013769,0.1889747844740357,322
0.10549843540455968,0.3324389153148758,0.12693067497271063,622,0.12420050470702565,0.12378764675855028,498
0.1882286725094476,0.31563813315638134,0.23662251050663466,155,0.23340796114294388,0.23001447643557987,128
0.14445612980769232,0.3099674267100977,0.21626264950361657,90,0.21318219615738107,0.20911722141823444,71
0.10086542458712823,0.3007768361581921,0.1229567779952571,252,0.11803283555545802,0.11949509116409537,205
0.05805334631823838,0.27039657020364416,0.1555331245968484,97,0.1429092500729501,0.12769456420285347,81
0.09537526004160665,0.30476919153277227,0.1259168761912532,138,0.11807239418138285,0.11418483602082044,116
0.1678137412986196,0.3202132385606397,0.2113549641983952,450,0.2090280992233874,0.19297101153830473,366
0.13800080938891138,0.3712351655884495,0.20971983627432103,490,0.2085717331817051,0.1519744714798564,394
0.1052648568385035,0.29424643138628603,0.14395868216874208,151,0.12903006855358717,0.1066182405165456,122
0.20978100442777933,0.36470980932114994,0.3342441758693155,119,0.3385332616101847,0.3240360951599672,98
0.09697024673439768,0.30026130981544996,0.15126331549579156,425,0.1358292869920777,0.14079737848170398,345
0.11307137129109864,0.4438850592518008,0.14777451870400873,898,0.14539732494099133,0.1525881354624701,719
0.1025899983710702,0.3912916102098363,0.155916629167098,110,0.1338566735214061,0.15492854256218083,91
0.09941318605453918,0.3397236614853195,0.16465203281992138,164,0.1562464745671972,0.13330101793504606,130
0.1581193731243748,0.2896919431279621,0.20037562079763474,214,0.1886581964673071,0.17628269115591935,176
0.1128625472887768,0.25116685007399536,0.13624193791766326,88,0.12303306945037826,0.11578783878232507,74
-0.11361290927854395,0.3402108095985647,0.16261120571970697,344,0.16327072288159347,0.1559101774231559,283
0.1097125681006951,0.1703626611160035,0.13013011387149312,83,0.12376922450972415,0.1294016727428694,69
0.12954777286637198,0.23599114544902122,0.1647655330070318,89,0.15783108244305583,0.14946404913886546,71
0.12487266553480475,0.2863029205342993,0.15213877175971377,302,0.14869165154568675,0.14454460677649986,245
0.13009978040605616,0.3236896151442093,0.15735608151240252,151,0.14464993394980186,0.13312552269444233,121
0.14087455419444875,0.366412213740458,0.16660911773968706,164,0.15480992509350688,0.14871198915359288,133
0.12072189252906268,0.32479045069557205,0.20511759010768538,277,0.20596225860929585,0.188684726559663,231
0.10896632162122759,0.2502722887817022,0.124750030804927,130,0.11855504809909682,0.11707175925925926,106
0.1079735574961234,0.3510048985945154,0.13385769360743596,272,0.1270552420153912,0.13626553998601781,222
0.09723166585721224,0.3658215344089562,0.1315269944076188,716,0.12974864070908665,0.12395733625051279,574
0.09935625530216079,0.42440415265389675,0.14656204361074363,243,0.12428805492705002,0.12428805492705002,196
0.17473430575276452,0.3726504941599281,0.21340659541534368,269,0.20863654538184725,0.18835224123277042,223
0.1316546762589928,0.3003640776699029,0.16366309441697707,500,0.14899490415174707,0.14586846543001686,407
0.0835946599767046,0.32757547463429815,0.2790156437463626,617,0.28792411528639184,0.2337364635206703,493
0.13151084864972465,0.27851918872050063,0.16529321589592322,209,0.15646849980074629,0.15361466862621598,168
0.13188818801831514,0.2911841902115177,0.1567504101655381,145,0.14555680539932508,0.13416208639197313,118
0.10758343693219853,0.33089794956398777,0.14586532708390368,301,0.13855858468677495,0.1361735203760595,249
-0.005705059203444564,0.2929410300037349,0.12204984138460871,795,0.12069119885397081,0.13620269100637344,641
-0.013164177068412795,0.6131094227480445,0.5666272911015058,624,0.589201052729414,0.556975244179618,506
0.11502090523893706,0.3772835004557885,0.14837769316544486,495,0.14089216505813512,0.13276231263383298,398
0.07067386710495421,0.55925975414217,0.4146628397717248,668,0.436644081606851,0.33405679146319406,540
0.13305972152966897,0.3859058973813072,0.25968368916633755,460,0.2637736866886087,0.16470701619121048,373
0.11279050869494556,0.27511380209484243,0.1389246977257421,70,0.12455259563731794,0.11413409073921818,56
0.10003947887879984,0.3288635322533628,0.1387105299604425,72,0.11456274904329719,0.11206145561099232,63
0.10266566748742105,0.2871481220105073,0.13114216038669163,80,0.11603188662533215,0.11473434499378694,66
0.11657936411255938,0.2000604869197036,0.14536086721557945,660,0.14246550211597678,0.13793103448275862,532
0.12473959285113848,0.3476179825542384,0.1417263227703124,105,0.13023273530644117,0.13598047068695884,81
0.10676528955439293,0.31439458086367483,0.14022649470703105,65,0.12677345537757437,0.11368057849722865,51
-0.3213249516441006,0.6278193374205523,0.2665386475784445,1142539,0.27676807585934415,0.2760854853946373,870597
