min,max,mean,count,median,majority,unique
0.09265008415934169,0.2312525611255293,0.11726358689539283,92,0.11594308646479387,0.0942897038289116,76
0.15706507648431423,0.31330950280859754,0.23789652558668575,117,0.22835887076907918,0.20750465366905066,96
0.11814544598729113,0.2162096578500364,0.16519619957857729,155,0.16600956937799044,0.13236184179896643,128
0.1624790619765494,0.2971376449637319,0.2568378000966898,396,0.26350481105397755,0.19985547174924348,322
0.09557885394131026,0.32596944770857816,0.12637325510361608,622,0.12426645519429025,0.12158378357061167,497
0.13461187214611872,0.2611452910553715,0.23063100381071835,155,0.23426888920548986,0.24048530700742723,128
0.11252441738972425,0.42815002107037503,0.36158531150281303,90,0.37226992262380365,0.34583041345480026,71
0.08794664125774178,0.1678436100585601,0.10506476950335936,252,0.10285030242344753,0.11142545366366245,205
0.1577727440341358,0.36248248928131765,0.3098713212159051,97,0.32439982540375384,0.23046111296552382,81
0.07554806070826307,0.22587575899112564,0.09561269364431826,138,0.08872114876997175,0.08396863428446961,116
0.129880399327864,0.27045947544862947,0.19128504520351436,450,0.18970682119530521,0.1687786075644423,366
0.0971783789034044,0.3173560458478684,0.18778842160533535,490,0.18519703404298782,0.10336310089302679,394
0.08036300021867483,0.31597431266305437,0.1156734523332448,151,0.10038709677419355,0.08343976160068114,122
0.15009057971014492,0.34845360824742266,0.276164301657331,119,0.29092863485535353,0.29813929264712846,98
0.08475298126064736,0.24786324786324787,0.12123980545267543,425,0.11241379310344828,0.10737925962245648,345
0.1097792342186961,0.36337656627830295,0.2628473710160452,898,0.2701120994591236,0.23519009725906279,719
0.08253778838504376,0.22641240927849723,0.10817788700600271,110,0.09606817804417173,0.09811664641555286,91
0.07636087513644345,0.25804916732751787,0.13519357992479478,164,0.128849842678663,0.10803618946248005,130
0.0845426707495673,0.2115139197428747,0.11459134722968331,214,0.11043714583637826,0.10493951207748885,176
0.07424144609425436,0.26783978222827143,0.11433678081478753,88,0.10612208190898519,0.07424144609425436,74
0.0835661939157484,0.22664048437244314,0.1113121768047868,344,0.10849245415980005,0.11061755146262188,283
0.08514420044722207,0.1878322275249292,0.15858016885513065,83,0.1618388151567609,0.15383169842522645,69
0.12314400838991003,0.25404494880092204,0.16819403397796642,89,0.1654352400058717,0.14702559316205727,71
0.171560621329534,0.410988419068139,0.23821784646191257,302,0.22829225839629733,0.2204724409448819,245
0.11069274483143325,0.2811372798642054,0.16235541240545903,151,0.15128741620052094,0.12064069894430288,121
0.16000375375375375,0.3172457588678218,0.22973201875152707,164,0.233180169286578,0.2437528604118993,133
0.13619602712025694,0.33620310990072916,0.2564233079387318,277,0.2632118226600985,0.26810207985673,231
0.08266582901418774,0.2636754763368162,0.11186491028268562,130,0.10894858000568264,0.1055759261600708,106
0.09178114086146683,0.32217444717444715,0.1184462211208066,272,0.11212282457319767,0.11430039641755983,222
0.0833237426631373,0.29621546319944275,0.1626438114647851,716,0.15288257624896484,0.10513245033112582,574
0.10914020495381646,0.3011554392849357,0.14544684160682314,243,0.13160676532769555,0.13121448863636365,196
0.10381179603839538,0.24911387803326365,0.14586115634395982,269,0.1451170446232626,0.13770351734940903,223
0.12438166756064128,0.5040427268006824,0.36389784439488143,500,0.3983748015557258,0.4283069741237072,407
0.1342062193126023,0.4208530071986996,0.3551361233605394,617,0.3732362867482617,0.31614513838075153,493
0.09858276138693288,0.24589198999362338,0.14016743998427633,209,0.12784571966133584,0.13161626789880598,168
0.11975829556701569,0.19717688575209527,0.1563887054576422,145,0.1559744850282371,0.14341846758349705,118
0.15089890951959917,0.4455971246528345,0.34253069356859966,301,0.35919125232102334,0.36290770573763986,249
0.07338977501286309,0.23698038603610636,0.11186421009346906,795,0.10963568266939054,0.11478296902517351,641
0.13117004337561083,0.4688756635032974,0.3676050918385494,624,0.377815365441111,0.33218008043938935,506
0.095047999239616,0.4280592361652377,0.2334948819987913,495,0.1605583940137587,0.11660554438266493,398
0.1222966297068833,0.4323165704863974,0.35014388738830227,668,0.3593599207944327,0.3586801235079958,540
0.052008342864832136,0.19174901452562235,0.07530704992615048,460,0.06818761152179455,0.06465436929383268,373
0.12780825873520069,0.24925134757436615,0.19164543948909377,70,0.19084177072475716,0.14246808510638298,56
0.15424663127807267,0.2519986433451233,0.19367071479073186,72,0.19390430953441196,0.2016773162939297,63
0.12773685803652507,0.20355754505831075,0.1579799989062697,80,0.15643941291389069,0.19234961847190565,66
0.10391502561451332,0.26519045103030886,0.16893641420837477,660,0.16678972844367873,0.13065696256436066,532
0.1521051591223562,0.267574931880109,0.20617932851674717,105,0.20563195808775375,0.22618107492915873,81
0.11825546441127019,0.3126335138357593,0.16498706284860698,65,0.16474397895162923,0.134336072776141,51
-0.21042635405069093,0.539708034407681,0.19855276883125683,1142539,0.1963941560460056,0.2,849774
