min,max,mean,count
0.29827688651218065,0.8723165951092029,0.7111866811422944,129
0.30772855796418475,0.8353780950256524,0.6343479627565336,149
0.34052064159873785,0.8365508365508365,0.7615453336303669,126
0.21359223300970873,0.7581120943952803,0.5823368188925732,125
0.5135652729013724,0.809082483781279,0.708582135160691,81
0.5393180236604036,0.8131842534358258,0.7102568347692259,137
0.25140291806958476,0.8917575062153376,0.7364356919712908,378
0.3391304347826087,0.8138718173836699,0.6281920940051013,274
0.14970662196144174,0.8559338712851801,0.5918415497920144,141
0.38407933529884747,0.8410307234886025,0.6521065359751216,117
0.3615996387943519,0.8901601830663616,0.6244384889186165,301
0.26091875990042995,0.770933014354067,0.5421841016037023,189
0.24681344148319814,0.7882474760548797,0.6739307252125977,154
0.5449983271997324,0.8517678200037815,0.7330481771125409,100
0.30593824228028504,0.7563489142436511,0.5026449563112153,90
0.452914798206278,0.7905356713908239,0.6530652715106186,88
0.16929499072356216,0.865911582024114,0.7304026392558138,939
0.29620253164556964,0.8663898848839404,0.6602149551103897,728
0.4002162162162162,0.8418823529411765,0.6619160196318635,189
0.4052325581395349,0.8442742523705324,0.632787357996878,413
0.2418554476806904,0.9114177609614956,0.5577120162999928,760
0.3110497237569061,0.8099547511312217,0.5968516819749397,299
0.4222342439816067,0.8216838760921367,0.6640070729247783,333
0.412004662004662,0.7707509881422925,0.5522434127230467,213
0.5808004055004394,0.7273163135980031,0.6328410446311141,208
0.24852289512555392,0.735625,0.4460363722191571,88
0.21532050009922604,0.7940354147250699,0.477065592535475,203
0.44441114773748874,0.8830431491294474,0.6492017492410063,184
0.30834856794637416,0.8442185076684473,0.6644701210608952,139
0.42532254537502734,0.8779293459251487,0.654052764388347,118
0.4521978021978022,0.8283441490475194,0.7398414808324321,262
0.44345238095238093,0.8607996615189338,0.7355309172613292,374
0.2136544792930168,0.8091370558375635,0.5965777351794477,364
0.4436781609195402,0.8414458821113165,0.763211441990741,92
0.3251691911053819,0.7037599696164072,0.5195859608101552,128
0.33691217522009875,0.8000858000858001,0.6176307647597005,118
0.5214776632302406,0.7522611089264648,0.6220308769017808,267
0.4125173852573018,0.8633079476664713,0.7325517985287331,254
0.31970260223048325,0.8411447532144338,0.563273046964794,146
0.26052055460958407,0.8208816705336427,0.4380059917031336,67
-0.0670762928827445,0.9133023255813953,0.16442075308837698,230
0.17683823529411766,0.71419185282523,0.4974895136678362,127
0.2158604804211912,0.8225806451612904,0.6751902215206896,620
0.558792372881356,0.7591785936527692,0.6647824287508288,115
0.3217699115044248,0.8443872500494951,0.7118533870529998,596
0.2978771969869893,0.9303463118763451,0.7181306543218101,121
0.18820638820638821,0.8798449612403101,0.5539521969555004,357
0.14973781316760537,0.7593317671626207,0.6211780065005447,136
0.40960219478737997,0.8500823723228995,0.7176518307624732,471
0.30571249215317015,0.8747872139209382,0.6938464400489207,850
0.5703100532414657,0.8048439683278994,0.6888659287276317,236
0.09658817876021143,0.7823016202742002,0.41643965553186774,106
0.17491166077738515,0.8536787564766839,0.6707479704148677,144
0.05716999050332384,0.8671824629271437,0.5480829637046516,158
0.24259323806204253,0.8485563827855457,0.6190905760172529,712
0.3030821917808219,0.8483560724670096,0.6677728070513544,1119
0.37170263788968827,0.7790422000948317,0.6615472743741213,118
0.3285140562248996,0.7095761381475667,0.5516369161344613,112
0.20228353948620362,0.7770204479065238,0.5342112395630557,167
0.3337534131484982,0.8411764705882353,0.7201958093754212,84
0.37066831683168316,0.7965945697192821,0.6596696967279615,111
0.12901387041611248,0.7141750580945004,0.6102425582646236,129
0.086272040302267,0.6847414880201765,0.1867561624981916,97
0.15937731653076354,0.7755161384123291,0.4860796678123206,80
0.514866979655712,0.8699080157687253,0.733126159923731,77
0.2398049645390071,0.7430503380916604,0.41872990506267527,128
0.022556390977443608,0.8733431516936672,0.6254068109343277,1738
0.19386670715044785,0.8078888207643572,0.5454064506260438,404
0.1402364451691806,0.8472078056881877,0.5744015753220245,680
0.6201496100979189,0.6201496100979189,0.6201496100979189,103
0.3316481294236603,0.7871428571428571,0.614872704213465,119
0.20116014087424902,0.8513838748495788,0.7011159541385914,228
0.36438075742067555,0.8062953995157385,0.6300537439107554,166
0.16523567548624496,0.7703497369235531,0.5214431926646544,97
0.15733701912001843,0.8794860434204697,0.3658651203387103,98
0.16806387225548902,0.8507083950095158,0.6150882740430086,111
0.4615742897065673,0.8050454086781029,0.6408496489164079,80
