min,max,mean,count,median,majority,unique
0.09333844164551507,0.26008625206561603,0.13116589999575115,129,0.12523610806061938,0.09333844164551507,108
0.10348351929137212,0.5318283646389799,0.28454814392796846,149,0.24416135881104034,0.14971067859021567,124
0.2163725122042809,0.42462506943158673,0.3575409923713619,126,0.35909841132893233,0.2944440278923296,103
0.1195870811036472,0.3549521047543721,0.1863226567610128,125,0.17499897804848139,0.1195870811036472,103
0.22481738659933267,0.2866587557213087,0.2554280371250599,81,0.25829738533321595,0.2330481419997446,68
0.24947025264873676,0.3665278934221482,0.3030514997706427,137,0.3025269555805337,0.2898591892220915,113
0.09386651752423565,0.3212797565129171,0.1307807928926133,378,0.11962893770534046,0.11533595486407933,305
0.1713477184294305,0.34024912570238514,0.24593134143856188,274,0.238900628555418,0.21110924086854066,224
0.13162520281233098,0.38963366549573447,0.24380132263132,141,0.24532543935249373,0.1909231962761831,118
0.08727434271636848,0.2355370104750728,0.11915197051106896,117,0.1119621536382068,0.10107432580574435,94
0.1700322353551447,0.38361484115472794,0.23028606000159035,301,0.22490842490842491,0.20830512299706613,239
0.10964623159745111,0.3155530860767699,0.16444275011045853,189,0.1547191855128098,0.10964623159745111,156
0.2198109640831758,0.38906522774162833,0.31731779754844386,154,0.32062780991504325,0.2644657436989705,131
0.10062496972045928,0.27306574645840903,0.13831242380875858,100,0.12531157363634166,0.10062496972045928,86
0.1624260885146031,0.34335190223258627,0.22042649514251875,90,0.217305628629766,0.1760245377864872,74
0.10822942643391521,0.3776288227901131,0.1555836771014431,88,0.12458567516933276,0.2363730877766226,72
-0.19929125138427464,0.4511306723326757,0.2065224024692287,939,0.15004030008060015,0.11927562693296569,753
0.1577848167357026,0.5906075472862476,0.46462449715369614,728,0.4648660054863895,0.44281228570397374,589
0.11278825995807128,0.317178931258768,0.16783422861289632,189,0.1560353287536801,0.12448768370937693,154
0.15080024942839326,0.3154764188955831,0.22018934259311246,413,0.22103552356628745,0.20495524711376314,334
0.09517766497461928,0.3522102067918801,0.175510659517677,760,0.16752909897093204,0.15712263543945437,615
0.13854441389372088,0.340237765297936,0.21676148496141148,299,0.20464347326049454,0.29816698785461393,248
0.10483126972566156,0.34172897809261443,0.1567309111359559,333,0.13257995420636678,0.3074187493825941,272
0.10249200038785998,0.2823040759505226,0.13122149022674762,213,0.12219058050383351,0.11773216384844923,170
0.24636732020793253,0.5550732149799145,0.4249983268836392,208,0.4184404017346608,0.40996141203372877,176
0.11709251674143424,0.32444900051255765,0.18212154895512397,88,0.1640114608329185,0.1204269196560925,77
0.12498593767577905,0.3236827833632306,0.1862863122924358,203,0.17556678503141218,0.18074866310160428,165
0.10953208859324212,0.2962799717912553,0.14530441995580756,184,0.12926151106882794,0.11881930468410876,147
0.11589231113431278,0.5009981413918909,0.42773464762208574,139,0.458107167710508,0.4236033282390898,120
0.10802626922018169,0.3170752541214658,0.1628621727693811,118,0.1581565660817202,0.14987732460975003,96
0.23308047002826118,0.3713052858683927,0.30001897474520794,262,0.30438728291479955,0.24647281486579492,216
0.1327961597805589,0.47652333545152864,0.3153591859385964,374,0.3062402088395266,0.2473127526012555,305
0.11309558103358876,0.2883602893829779,0.1620611275346575,364,0.14110921256536235,0.12651546655577237,302
0.2928374098780406,0.4866845657064074,0.4352183180642474,92,0.4433677634614702,0.2928374098780406,77
0.16325957147874956,0.32167558397494456,0.21377700409732805,128,0.2134142349177266,0.1810574644549763,109
0.17772211197501545,0.3669437813811836,0.28688948156320204,118,0.294836717150351,0.2614593632588491,97
0.11544742918285747,0.46813423645320196,0.3710848346853051,267,0.3780019013764312,0.34812188182905207,223
0.25110717449069975,0.45005370569280345,0.3406143767347143,254,0.34145746997986104,0.2849664010001563,207
0.18178441847841614,0.31272328871528604,0.22256713240367776,146,0.21761999685127642,0.2202527490562941,119
0.29475308641975306,0.5334836228616894,0.3876125253427463,67,0.3754070746771477,0.33516462553889587,57
0.18419417333771979,0.4375646637485078,0.30913580187424483,230,0.30567702193999774,0.3244087460954931,187
0.18776217048297095,0.3706913454374338,0.28054399690289344,127,0.28223911541119556,0.319193463999678,105
0.10358444714459296,0.40035167795278537,0.2632622517876335,620,0.2903597514784534,0.3102762705546121,503
0.2631969226491171,0.43929012692350894,0.3856287319640697,115,0.3903264718471536,0.3373559217142415,91
0.1977630592351912,0.4174911260478816,0.32449714659069784,596,0.32366624535555644,0.29884820212195023,490
0.08655708397477281,0.40226928895612707,0.145008302271074,121,0.12231609952716843,0.10308156087757495,102
0.0809982023897642,0.36368222920790155,0.1201421839734134,357,0.10471376771783321,0.0809982023897642,290
0.11163916011405858,0.3137688600995339,0.21224561448263357,136,0.2175698835547038,0.11163916011405858,112
0.20143961800235186,0.409425519630485,0.3015306321863804,471,0.302948006454914,0.24187078936095643,380
0.1037451571244081,0.5182322771025083,0.3446246268114878,850,0.350818939339126,0.24664682462989448,680
0.292796471741261,0.39314966492926284,0.3362798752095954,236,0.334169613658848,0.30138197011087897,191
0.15647717792873317,0.28608645310690856,0.20355377932230553,106,0.20169727791109704,0.17888400733386378,89
0.15687346269472532,0.3548981882315216,0.28337422641474963,144,0.279867371376248,0.2742673338098642,119
0.07066046220623314,0.34664699875184385,0.13565453867039023,158,0.12140657500305885,0.08375659794841152,127
0.13840043560424073,0.3923415839810868,0.267118818915328,712,0.2626658049021586,0.26155549404926653,573
0.06520950950432486,0.39757091244523024,0.31003102265390675,1119,0.31820453031312457,0.29534662867996203,897
0.10070930300721027,0.3770588669768816,0.26439968968259375,118,0.26871043838651487,0.11144680457502235,98
0.1829130451728573,0.3779673063255153,0.20826144572822994,112,0.19554414807941412,0.19470138175174145,96
0.14569049951028404,0.34608985024958405,0.21893819980747675,167,0.2126229735347097,0.15932135993107563,141
0.14864761320971573,0.35587306078181735,0.232116387974637,84,0.23075121047354707,0.2688688531044529,69
0.19500346981263011,0.40439141840658355,0.2991248707209853,111,0.29274893960815995,0.2768443531165639,92
0.19985202236106545,0.33868766813520995,0.25541403769464477,129,0.25015894386476684,0.23324594764243253,105
0.12349139838885774,0.3450398262128892,0.19604705827695207,97,0.18333879960642835,0.3359786149862167,81
0.12216116003443024,0.3637166906943217,0.18376161299025107,80,0.16978309648466716,0.13447986034783732,69
0.16587124463519312,0.34097375275495895,0.21887520344053626,77,0.20302852102322846,0.2085493677496363,62
0.1619481917790867,0.2868361398963731,0.20545283325319186,128,0.2036539206054731,0.20634920634920634,105
0.07094347508097378,0.41640092909727966,0.20738189789611225,1738,0.1965813399894071,0.3315445917264026,1405
0.1435632442147832,0.41145611796398696,0.2638345689465863,404,0.2498538073840442,0.2085518648018648,333
0.09555371444352388,0.38281616799692686,0.1773528538415948,680,0.18735796944376465,0.11704246673571828,561
0.20767325759660363,0.3964545018980577,0.27125960971061536,103,0.2616382305257469,0.21949634443541835,86
0.17178602601936904,0.3200821283473854,0.24926074793162353,119,0.2544500041013863,0.18719420580190316,98
0.14878004035956705,0.3342059010508208,0.22758956264017846,228,0.21941555225359088,0.18148843026891806,190
0.1160604463187489,0.39696820776471475,0.26689392026695136,166,0.2577563256386352,0.24867765135659653,135
0.19137202889951485,0.3180947405085336,0.232380096662973,97,0.23020394682520023,0.21380837518288584,85
0.11028338837262883,0.3320605187319885,0.1703460823500799,98,0.1471468353402236,0.11028338837262883,80
0.14077918530405983,0.3488411293721028,0.20630148027722478,111,0.20098272890616406,0.16928622927180967,91
0.1081474738279472,0.3083876221498371,0.1929723391525331,80,0.18154690079524605,0.1438605138315569,66
0.11576580328141917,0.43570976141881906,0.2807074741066174,152,0.3147984049623394,0.11801992152127981,127
0.13474825496935125,0.5020408163265306,0.4120903435587268,84,0.4295893071962351,0.45913414870898855,70
0.24414367516918273,0.43646297045730476,0.34994646546261354,114,0.3538505989302957,0.3603106796116505,92
